ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
FBGN0032365,CG14929,43,37-50,24
FBGN0028379,FAN,91,50-132,23
FBGN0035736,CPR65EB,202,132-272,22
FBGN0031512,CG15404,91,50-132,23
FBGN0051698,CG31698,43,37-50,24
FBGN0010607,L(2)05714,91,50-132,23
FBGN0031664,CG8892,202,132-272,22
FBGN0264742,CG44000,419,358-480,18
FBGN0031675,CG9121,202,132-272,22
FBGN0031677,CG14036,202,132-272,22
FBGN0083970,CG34134,202,132-272,22
FBGN0031423,CG3557,91,50-132,23
FBGN0085343,SWS1,91,50-132,23
FBGN0031434,INSV,317,310-325,20
FBGN0031435,ELBA2,91,50-132,23
FBGN0031440,CG15395,91,50-132,23
FBGN0263322,CG43403,43,37-50,24
FBGN0053125,CG33125,43,37-50,24
FBGN0026395,OR23A,341,325-358,19
FBGN0041248,GR23A,202,132-272,22
FBGN0031446,CG15398,91,50-132,23
FBGN0031453,BACC,202,132-272,22
FBGN0030048,CG12112,43,37-50,24
FBGN0031460,CG15399,91,50-132,23
FBGN0028946,OR35A,291,272-310,21
FBGN0028370,KEK3,775,753-797,12
FBGN0028880,CG15256,91,50-132,23
FBGN0032563,CG15258,91,50-132,23
FBGN0041103,NHT,91,50-132,23
FBGN0011239,MS(2)35CI,43,37-50,24
FBGN0028853,CG15263,43,37-50,24
FBGN0045842,YURI,91,50-132,23
FBGN0040996,CG12617,91,50-132,23
FBGN0032858,CG10949,202,132-272,22
FBGN0032261,CG6094,43,37-50,24
FBGN0032264,LIP4,317,310-325,20
FBGN0032266,CG18302,91,50-132,23
FBGN0032268,CG6138,91,50-132,23
FBGN0032269,W-CUP,43,37-50,24
FBGN0250826,CG34160,91,50-132,23
FBGN0032271,CG7329,317,310-325,20
FBGN0051872,CG31872,43,37-50,24
FBGN0043825,CG18284,43,37-50,24
FBGN0051871,CG31871,317,310-325,20
FBGN0040496,CG17104,91,50-132,23
FBGN0023496,LIP1,202,132-272,22
FBGN0024740,LIP2,91,50-132,23
FBGN0032293,DPY-30L1,202,132-272,22
FBGN0051869,CG31869,317,310-325,20
FBGN0051870,CG31870,91,50-132,23
FBGN0032304,CG17134,202,132-272,22
FBGN0004465,SU(P),3,0-6,28
FBGN0035761,RHOGEF4,3,0-6,28
FBGN0039116,CG10375,3,0-6,28
FBGN0036648,CG4098,3,0-6,28
FBGN0028399,TMS1,3,0-6,28
FBGN0011670,MST57DC,8,6-11,27
FBGN0003612,SU(VAR)2-10,8,6-11,27
FBGN0033449,CG1663,8,6-11,27
FBGN0003372,SGS1,8,6-11,27
FBGN0030307,CG33235,8,6-11,27
FBGN0040892,CG14634,8,6-11,27
FBGN0064227,RDH,8,6-11,27
FBGN0035768,CG14834,8,6-11,27
FBGN0002862,MST87F,22,11-34,26
FBGN0032061,CG9314,3,0-6,28
FBGN0264817,PRE-LOLA-G,8,6-11,27
FBGN0250851,CG33981,91,50-132,23
FBGN0035781,CG8560,3,0-6,28
FBGN0263036,CG43331,43,37-50,24
FBGN0260776,CG42570,91,50-132,23
FBGN0038290,CG6912,3,0-6,28
FBGN0261841,PRE-MOD(MDG4)-AD,43,37-50,24
FBGN0261842,PRE-MOD(MDG4)-AE,91,50-132,23
FBGN0260007,CG42493,91,50-132,23
FBGN0260237,CG42511,91,50-132,23
FBGN0262717,SKELETOR,91,50-132,23
FBGN0260996,CG42597,35,34-37,25
FBGN0259204,CG42308,91,50-132,23
FBGN0028692,RPN2,3,0-6,28
FBGN0051065,PPK31,3,0-6,28
FBGN0035785,PPK26,3,0-6,28
FBGN0035779,CG8562,3,0-6,28
FBGN0035777,CG8563,3,0-6,28
FBGN0035780,CG18417,3,0-6,28
FBGN0052379,CG32379,3,0-6,28
FBGN0035776,CG8564,3,0-6,28
FBGN0260233,CG42507,91,50-132,23
FBGN0262002,CG42820,91,50-132,23
FBGN0261291,CHEA86A,91,50-132,23
FBGN0266173,PRE-MOD(MDG4)-K,8,6-11,27
FBGN0267651,PRE-MOD(MDG4)-O,8,6-11,27
FBGN0259922,SKADU,91,50-132,23
FBGN0261058,SFP38D,3,0-6,28
FBGN0033353,CG13749,3,0-6,28
FBGN0263032,CG43327,91,50-132,23
FBGN0082598,AKIRIN,3,0-6,28
FBGN0262592,CG43127,91,50-132,23
FBGN0265266,CG13639,91,50-132,23
FBGN0262365,CG43063,91,50-132,23
FBGN0261019,MOI,91,50-132,23
FBGN0260234,XPORT-B,91,50-132,23
FBGN0262577,CG43117,91,50-132,23
FBGN0261714,CPN,91,50-132,23
FBGN0266171,PRE-MOD(MDG4)-AB,3,0-6,28
FBGN0037260,MUR82C,35,34-37,25
FBGN0264897,CG44088,22,11-34,26
FBGN0263250,CG43393,3,0-6,28
FBGN0261614,CG42703,22,11-34,26
FBGN0260770,CG42568,22,11-34,26
FBGN0259185,IR60B,35,34-37,25
FBGN0259230,LECTIN-22C,43,37-50,24
FBGN0260428,CG42523,22,11-34,26
FBGN0263037,CG43332,22,11-34,26
FBGN0261992,CG42810,91,50-132,23
FBGN0262613,CG43139,22,11-34,26
FBGN0262962,CG43273,22,11-34,26
FBGN0262611,CG43137,35,34-37,25
FBGN0266431,CG45061,202,132-272,22
FBGN0265629,CG44437,3,0-6,28
FBGN0042177,CG32164,3,0-6,28
FBGN0042178,CG32165,3,0-6,28
FBGN0270924,ZF30C,91,50-132,23
FBGN0001941,IFC,3,0-6,28
FBGN0052603,CG32603,3,0-6,28
FBGN0264744,CG44002,3,0-6,28
FBGN0262858,CG43222,43,37-50,24
FBGN0261290,CHEA84A,91,50-132,23
FBGN0262354,CG43052,91,50-132,23
FBGN0261357,CG42634,91,50-132,23
FBGN0260452,CG13984,91,50-132,23
FBGN0262026,CG42837,91,50-132,23
FBGN0262819,CG43190,35,34-37,25
FBGN0036620,CG4842,3,0-6,28
FBGN0042137,CG18814,3,0-6,28
FBGN0262005,CG42823,202,132-272,22
FBGN0266430,CG45060,202,132-272,22
FBGN0261571,CG42685,202,132-272,22
FBGN0267904,CG46192,3,0-6,28
FBGN0267903,CG46191,3,0-6,28
FBGN0267905,CG46193,3,0-6,28
FBGN0267490,MST77Y-4,35,34-37,25
FBGN0267412,CG45765,35,34-37,25
FBGN0267417,CG45770,35,34-37,25
FBGN0267411,CG45764,35,34-37,25
FBGN0267413,CG45766,35,34-37,25
FBGN0267492,MST77Y-7,35,34-37,25
FBGN0267491,MST77Y-13,35,34-37,25
FBGN0267493,MST77Y-9,35,34-37,25
FBGN0267592,CCY,91,50-132,23
FBGN0033439,CG1773,3,0-6,28
FBGN0031818,CG9536,1488,1480-1496,5
FBGN0037098,WNK,987,952-1023,8
FBGN0262477,FOXP,987,952-1023,8
FBGN0014007,PTP69D,987,952-1023,8
FBGN0039537,CG5590,1064,1023-1105,7
FBGN0025716,BAP55,419,358-480,18
FBGN0065035,ALKB,1714,1660-1768,3
FBGN0000273,PKA-C1,987,952-1023,8
FBGN0001989,ND-B17,775,753-797,12
FBGN0030645,ALG14,1488,1480-1496,5
FBGN0030590,CG9518,950,948-952,9
FBGN0033236,CG14764,987,952-1023,8
FBGN0039972,CG17018,987,952-1023,8
FBGN0041707,7B2,810,797-824,11
FBGN0024836,STAN,987,952-1023,8
FBGN0037852,TPC1,1488,1480-1496,5
FBGN0035078,TPC2,1488,1480-1496,5
FBGN0038903,RPI12,>4290,>4290,0
FBGN0001991,CA-ALPHA1D,987,952-1023,8
FBGN0032846,CG10721,1488,1480-1496,5
FBGN0027101,DYRK3,987,952-1023,8
FBGN0037359,MED27,950,948-952,9
FBGN0026679,INTS4,1064,1023-1105,7
FBGN0011205,FBL,987,952-1023,8
FBGN0036974,ERF1,>4290,>4290,0
FBGN0004915,TFIIB,1488,1480-1496,5
FBGN0264001,BRU3,987,952-1023,8
FBGN0011604,ISWI,1488,1480-1496,5
FBGN0261788,ANK2,775,753-797,12
FBGN0011747,ANK,775,753-797,12
FBGN0011582,DOP1R1,202,132-272,22
FBGN0052549,CG32549,987,952-1023,8
FBGN0038872,NELF-A,987,952-1023,8
FBGN0038233,HTRA2,>4290,>4290,0
FBGN0037632,CCT7,>4290,>4290,0
FBGN0008651,LBL,886,824-948,10
FBGN0011278,LBE,886,824-948,10
FBGN0003076,PGM,950,948-952,9
FBGN0032797,HASP,748,743-753,13
FBGN0086604,SIDE-VIII,672,601-743,14
FBGN0044323,CKA,1488,1480-1496,5
FBGN0045852,HAM,775,753-797,12
FBGN0035999,CG3552,987,952-1023,8
FBGN0000611,EXD,950,948-952,9
FBGN0038881,CG16791,775,753-797,12
FBGN0001128,GPDH1,1292,1105-1480,6
FBGN0027090,GLNRS,>4290,>4290,0
FBGN0033313,CIRL,987,952-1023,8
FBGN0010473,TUTL,987,952-1023,8
FBGN0028901,CG18109,91,50-132,23
FBGN0001612,GRIP91,1488,1480-1496,5
FBGN0038371,PBP45,91,50-132,23
FBGN0027095,MANF,987,952-1023,8
FBGN0000562,EGL,950,948-952,9
FBGN0013973,GYCBETA100B,950,948-952,9
FBGN0013972,GYCALPHA99B,950,948-952,9
FBGN0037541,CG2747,1488,1480-1496,5
FBGN0031309,TFB4,1488,1480-1496,5
FBGN0053544,VKOR,987,952-1023,8
FBGN0031590,CG3702,1714,1660-1768,3
FBGN0262516,TRPML,1064,1023-1105,7
FBGN0261361,CG42638,1064,1023-1105,7
FBGN0030697,CG8565,317,310-325,20
FBGN0026370,SRPK,202,132-272,22
FBGN0027784,PRP18,1488,1480-1496,5
FBGN0037026,CG3634,987,952-1023,8
FBGN0034535,CG11110,419,358-480,18
FBGN0005771,NOC,886,824-948,10
FBGN0004858,ELB,886,824-948,10
FBGN0085370,PDE11,987,952-1023,8
FBGN0263743,CG43668,3,0-6,28
FBGN0039663,CG2321,810,797-824,11
FBGN0029939,CG9650,810,797-824,11
FBGN0261789,SMD2,1714,1660-1768,3
FBGN0002973,NUMB,950,948-952,9
FBGN0000711,FLW,1292,1105-1480,6
FBGN0037770,ART4,1292,1105-1480,6
FBGN0029594,CG14806,419,358-480,18
FBGN0020279,LIG,886,824-948,10
FBGN0262029,D,987,952-1023,8
FBGN0083141,SPN28B,35,34-37,25
FBGN0051902,SPN28DA,35,34-37,25
FBGN0028986,SPN38F,35,34-37,25
FBGN0028988,SPN42DD,43,37-50,24
FBGN0033115,SPN42DE,291,272-310,21
FBGN0053121,SPN28DB,35,34-37,25
FBGN0034195,SPN53F,35,34-37,25
FBGN0028987,SPN28F,35,34-37,25
FBGN0017457,U2AF38,1714,1660-1768,3
FBGN0259188,IR7F,43,37-50,24
FBGN0010399,NMDAR1,886,824-948,10
FBGN0024232,GPRS,987,952-1023,8
FBGN0001250,IF,987,952-1023,8
FBGN0033457,NTMT,>4290,>4290,0
FBGN0031115,CG11710,>4290,>4290,0
FBGN0032910,CG9265,1488,1480-1496,5
FBGN0029905,NF-YC,1488,1480-1496,5
FBGN0286213,RPS12,>4290,>4290,0
FBGN0265607,BEAT-IIIA,672,601-743,14
FBGN0053179,BEAT-IIIB,672,601-743,14
FBGN0037022,CG11396,1064,1023-1105,7
FBGN0030027,CG1632,505,480-530,17
FBGN0052703,ERK7,>4290,>4290,0
FBGN0038491,CG5292,>4290,>4290,0
FBGN0053481,DPR7,556,530-583,16
FBGN0032079,CG31886,556,530-583,16
FBGN0037892,MRPL40,987,952-1023,8
FBGN0036341,SYX13,950,948-952,9
FBGN0261698,SLO2,886,824-948,10
FBGN0035985,CPR67B,556,530-583,16
FBGN0038819,CPR92F,556,530-583,16
FBGN0031467,CPR23B,91,50-132,23
FBGN0035873,CG13670,556,530-583,16
FBGN0031407,CG4270,202,132-272,22
FBGN0036111,APS,810,797-824,11
FBGN0036107,GALLA-2,>4290,>4290,0
FBGN0036043,CG8177,987,952-1023,8
FBGN0033913,CG8468,775,753-797,12
FBGN0027280,L(1)G0193,556,530-583,16
FBGN0051664,CG31664,556,530-583,16
FBGN0032230,LFT,556,530-583,16
FBGN0263278,FIC,1064,1023-1105,7
FBGN0051099,CG31099,556,530-583,16
FBGN0039326,CG10562,556,530-583,16
FBGN0051097,CG31097,43,37-50,24
FBGN0051102,CG31102,202,132-272,22
FBGN0039324,CG10553,556,530-583,16
FBGN0051087,CG31087,556,530-583,16
FBGN0039328,CHKOV2,91,50-132,23
FBGN0039323,CG10559,556,530-583,16
FBGN0037934,CG6830,91,50-132,23
FBGN0037936,CG6908,202,132-272,22
FBGN0042110,CG18765,91,50-132,23
FBGN0039325,CG10560,556,530-583,16
FBGN0039321,CG10550,202,132-272,22
FBGN0037935,CG6834,91,50-132,23
FBGN0045761,CHKOV1,556,530-583,16
FBGN0051288,CG31288,202,132-272,22
FBGN0260856,MEMBRIN,202,132-272,22
FBGN0261803,CG42749,886,824-948,10
FBGN0034180,EHBP1,810,797-824,11
FBGN0001079,FU,987,952-1023,8
FBGN0030947,CG6696,202,132-272,22
FBGN0028945,CG7631,291,272-310,21
FBGN0030039,CG12123,505,480-530,17
FBGN0031191,CP110,291,272-310,21
FBGN0035462,INTS10,987,952-1023,8
FBGN0036096,CG8003,987,952-1023,8
FBGN0037525,CG17816,556,530-583,16
FBGN0011666,MSI,>4290,>4290,0
FBGN0023536,CG3156,950,948-952,9
FBGN0036332,CG11261,43,37-50,24
FBGN0053978,CG33978,556,530-583,16
FBGN0026432,GRIP163,987,952-1023,8
FBGN0039464,CG6330,556,530-583,16
FBGN0043001,CHRAC-16,202,132-272,22
FBGN0083978,CG17672,556,530-583,16
FBGN0029762,NAAT1,505,480-530,17
FBGN0032213,CG5390,748,743-753,13
FBGN0029807,CG3108,987,952-1023,8
FBGN0040234,C12.2,1292,1105-1480,6
FBGN0035517,CG1265,556,530-583,16
FBGN0011236,KEN,505,480-530,17
FBGN0028644,BEAT-IC,556,530-583,16
FBGN0028645,BEAT-IB,556,530-583,16
FBGN0013433,BEAT-IA,556,530-583,16
FBGN0027556,CG4928,987,952-1023,8
FBGN0033289,CG2121,987,952-1023,8
FBGN0036014,CG3222,91,50-132,23
FBGN0033212,LRR,556,530-583,16
FBGN0262115,CG17683,>4290,>4290,0
FBGN0037680,PASI2,672,601-743,14
FBGN0064126,CG33722,1064,1023-1105,7
FBGN0013348,TPNC41C,987,952-1023,8
FBGN0033876,SYNGR,987,952-1023,8
FBGN0035024,CG11414,>4290,>4290,0
FBGN0032880,TM9SF2,886,824-948,10
FBGN0010660,NUP214,775,753-797,12
FBGN0034970,YKI,950,948-952,9
FBGN0260860,BET5,>4290,>4290,0
FBGN0261004,ASL,291,272-310,21
FBGN0031545,CG3213,202,132-272,22
FBGN0037085,NEU2,775,753-797,12
FBGN0036291,CG10681,1064,1023-1105,7
FBGN0036549,CG10516,987,952-1023,8
FBGN0004047,YP3,91,50-132,23
FBGN0005391,YP2,341,325-358,19
FBGN0004045,YP1,91,50-132,23
FBGN0041789,PAX,35,34-37,25
FBGN0025631,MOODY,950,948-952,9
FBGN0032387,CG16965,291,272-310,21
FBGN0016983,SMID,3,0-6,28
FBGN0035281,CPR62BC,556,530-583,16
FBGN0036878,CPR76BA,505,480-530,17
FBGN0263111,CAC,91,50-132,23
FBGN0037737,PNN,987,952-1023,8
FBGN0033031,CG8245,886,824-948,10
FBGN0031986,CG8673,43,37-50,24
FBGN0031988,CG8668,950,948-952,9
FBGN0004584,RRP1,>4290,>4290,0
FBGN0264911,CG44102,22,11-34,26
FBGN0028412,MST33A,22,11-34,26
FBGN0262101,CG42854,22,11-34,26
FBGN0037086,CG7202,91,50-132,23
FBGN0261059,SFP78E,35,34-37,25
FBGN0037133,CG7370,22,11-34,26
FBGN0051789,CG31789,91,50-132,23
FBGN0262794,CG43175,3,0-6,28
FBGN0085306,CG34277,35,34-37,25
FBGN0037500,CG17944,35,34-37,25
FBGN0261845,PRE-MOD(MDG4)-U,91,50-132,23
FBGN0262810,CG43181,91,50-132,23
FBGN0040343,CG3713,22,11-34,26
FBGN0029539,CG11663,22,11-34,26
FBGN0042146,CG18823,22,11-34,26
FBGN0040365,CG14628,22,11-34,26
FBGN0029552,CG14631,35,34-37,25
FBGN0052814,CG32814,22,11-34,26
FBGN0040362,CG11379,91,50-132,23
FBGN0052811,CG32811,22,11-34,26
FBGN0052806,CG32806,22,11-34,26
FBGN0029589,CG14810,22,11-34,26
FBGN0029590,CG14811,22,11-34,26
FBGN0052655,CG32655,35,34-37,25
FBGN0085352,CG34323,35,34-37,25
FBGN0262536,CG43090,91,50-132,23
FBGN0250904,CG34434,22,11-34,26
FBGN0085464,CG34435,91,50-132,23
FBGN0029750,CG3323,91,50-132,23
FBGN0029729,CG12682,91,50-132,23
FBGN0029728,CG2861,35,34-37,25
FBGN0029724,CG15472,22,11-34,26
FBGN0029707,CG12688,22,11-34,26
FBGN0029705,CG12693,91,50-132,23
FBGN0029702,CG15572,91,50-132,23
FBGN0262609,CG43135,22,11-34,26
FBGN0052774,MUC4B,35,34-37,25
FBGN0029694,CG15375,91,50-132,23
FBGN0029669,CG13021,22,11-34,26
FBGN0003374,SGS4,22,11-34,26
FBGN0003086,PIG1,22,11-34,26
FBGN0010296,NG4,22,11-34,26
FBGN0029645,CG14422,35,34-37,25
FBGN0029603,CG14053,35,34-37,25
FBGN0029596,CG14054,35,34-37,25
FBGN0011837,TIS11,91,50-132,23
FBGN0030429,CG4661,22,11-34,26
FBGN0052650,CG32650,35,34-37,25
FBGN0052644,MUR11DA,22,11-34,26
FBGN0052643,CG32643,91,50-132,23
FBGN0030441,CG2209,35,34-37,25
FBGN0030462,CG15742,22,11-34,26
FBGN0030501,BTHD,35,34-37,25
FBGN0052598,BETANACTES6,35,34-37,25
FBGN0052601,BETANACTES3,35,34-37,25
FBGN0030538,BETANACTES1,35,34-37,25
FBGN0030563,BETANACTES2,35,34-37,25
FBGN0030566,BETANACTES4,35,34-37,25
FBGN0030583,CG14410,35,34-37,25
FBGN0030643,CG15641,91,50-132,23
FBGN0030647,CG6324,22,11-34,26
FBGN0030667,CG15599,22,11-34,26
FBGN0263748,CG43673,22,11-34,26
FBGN0030319,CG2533,35,34-37,25
FBGN0030296,CG15196,35,34-37,25
FBGN0031093,CG9581,22,11-34,26
FBGN0031022,CG12204,91,50-132,23
FBGN0030033,CG1387,91,50-132,23
FBGN0029986,CG15332,35,34-37,25
FBGN0029989,CG15333,35,34-37,25
FBGN0029987,CG15330,35,34-37,25
FBGN0052718,CG32718,35,34-37,25
FBGN0029952,CG12689,35,34-37,25
FBGN0052720,CG32720,22,11-34,26
FBGN0262827,CG43198,91,50-132,23
FBGN0040923,CG11368,22,11-34,26
FBGN0052726,CG32726,22,11-34,26
FBGN0261616,CG42705,22,11-34,26
FBGN0261615,CG42704,22,11-34,26
FBGN0259098,CG42246,91,50-132,23
FBGN0261849,CG42781,35,34-37,25
FBGN0029946,CG15034,91,50-132,23
FBGN0029817,CG15764,35,34-37,25
FBGN0085350,INAF-C,91,50-132,23
FBGN0030770,CG13010,22,11-34,26
FBGN0264739,CG43997,22,11-34,26
FBGN0016080,XMAS-1,35,34-37,25
FBGN0030824,CG5070,35,34-37,25
FBGN0030841,CG8568,35,34-37,25
FBGN0030846,CG12992,22,11-34,26
FBGN0030886,CG12672,91,50-132,23
FBGN0262607,CG43133,22,11-34,26
FBGN0262874,CG43229,91,50-132,23
FBGN0030898,ANDORRA,91,50-132,23
FBGN0030905,CG15059,35,34-37,25
FBGN0085357,CG34328,22,11-34,26
FBGN0030936,CG6481,35,34-37,25
FBGN0030940,CG15040,91,50-132,23
FBGN0030952,CG12609,91,50-132,23
FBGN0030979,CG14190,35,34-37,25
FBGN0039131,CG12268,341,325-358,19
FBGN0032136,APOLTP,950,948-952,9
FBGN0087002,APOLPP,556,530-583,16
FBGN0011642,ZYX,775,753-797,12
FBGN0052672,ATG8A,886,824-948,10
FBGN0053635,CG33635,1488,1480-1496,5
FBGN0263930,DALLY,950,948-952,9
FBGN0020633,MCM7,>4290,>4290,0
FBGN0019960,MITOFILIN,1488,1480-1496,5
FBGN0264712,CG1172,1292,1105-1480,6
FBGN0039667,CG2010,886,824-948,10
FBGN0039714,ZIP99C,1292,1105-1480,6
FBGN0034938,CG3803,1714,1660-1768,3
FBGN0028700,RFC38,>4290,>4290,0
FBGN0025781,CDC16,1714,1660-1768,3
FBGN0038590,CG12320,1488,1480-1496,5
FBGN0029881,PIGS,886,824-948,10
FBGN0051663,CG31663,950,948-952,9
FBGN0259140,CG42255,950,948-952,9
FBGN0035610,LKR,950,948-952,9
FBGN0030735,CG3632,1064,1023-1105,7
FBGN0030183,CG15309,1714,1660-1768,3
FBGN0010246,MYO61F,1488,1480-1496,5
FBGN0263605,L(3)72DN,1488,1480-1496,5
FBGN0039117,TST,1488,1480-1496,5
FBGN0002021,L(2)37BB,317,310-325,20
FBGN0033093,CG3270,317,310-325,20
FBGN0050147,HIL,775,753-797,12
FBGN0053100,EIF4EHP,>4290,>4290,0
FBGN0053181,CG33181,987,952-1023,8
FBGN0085385,BMA,775,753-797,12
FBGN0034300,CG5098,987,952-1023,8
FBGN0265298,SC35,987,952-1023,8
FBGN0030790,CG4768,987,952-1023,8
FBGN0039589,CG9986,1064,1023-1105,7
FBGN0036255,ATG12,1488,1480-1496,5
FBGN0052296,MRTF,1292,1105-1480,6
FBGN0261477,SLIM,419,358-480,18
FBGN0031598,VPS53,1714,1660-1768,3
FBGN0031832,CG9596,>4290,>4290,0
FBGN0035498,FIT1,987,952-1023,8
FBGN0036688,FIT2,987,952-1023,8
FBGN0250788,BETA-SPEC,987,952-1023,8
FBGN0261573,COREST,810,797-824,11
FBGN0086657,IKKEPSILON,987,952-1023,8
FBGN0264449,CG43867,1064,1023-1105,7
FBGN0028360,CDC7,1488,1480-1496,5
FBGN0032677,CG5790,1488,1480-1496,5
FBGN0038974,CG5377,1064,1023-1105,7
FBGN0039348,NPL4,950,948-952,9
FBGN0263998,ACK-LIKE,950,948-952,9
FBGN0036376,LIPRIN-BETA,987,952-1023,8
FBGN0260962,PIC,1488,1480-1496,5
FBGN0037995,CG3809,202,132-272,22
FBGN0265778,PDZ-GEF,1488,1480-1496,5
FBGN0015283,RPN10,>4290,>4290,0
FBGN0263391,HTS,987,952-1023,8
FBGN0024188,SAN,1488,1480-1496,5
FBGN0034061,UFC1,1064,1023-1105,7
FBGN0032016,METTL14,987,952-1023,8
FBGN0034085,PTP52F,291,272-310,21
FBGN0001248,IDH,>4290,>4290,0
FBGN0032195,CG4908,1714,1660-1768,3
FBGN0002174,L(2)TID,1488,1480-1496,5
FBGN0038318,CG6236,775,753-797,12
FBGN0035147,GALE,>4290,>4290,0
FBGN0037647,RAGA-B,1714,1660-1768,3
FBGN0004132,BOCA,886,824-948,10
FBGN0039536,UNC80,987,952-1023,8
FBGN0032518,RPL24,>4290,>4290,0
FBGN0039357,CG4743,987,952-1023,8
FBGN0022702,CHT2,748,743-753,13
FBGN0024728,SLIP1,341,325-358,19
FBGN0040397,CG3655,775,753-797,12
FBGN0005666,BT,810,797-824,11
FBGN0039943,CG17168,1292,1105-1480,6
FBGN0036486,MSH6,1714,1660-1768,3
FBGN0039157,MYO95E,987,952-1023,8
FBGN0002431,HYD,1488,1480-1496,5
FBGN0001142,GS1,419,358-480,18
FBGN0264494,CG17646,419,358-480,18
FBGN0025683,CG3164,419,358-480,18
FBGN0031515,CG9664,341,325-358,19
FBGN0031449,CG31689,1714,1660-1768,3
FBGN0052091,CG32091,1714,1660-1768,3
FBGN0032167,CG5853,419,358-480,18
FBGN0052000,ANNE,1488,1480-1496,5
FBGN0038168,OMD,987,952-1023,8
FBGN0034364,CG5493,1488,1480-1496,5
FBGN0031047,RCD-1,1714,1660-1768,3
FBGN0032089,RCD-1R,1714,1660-1768,3
FBGN0025742,MTM,1488,1480-1496,5
FBGN0032236,MRPS7,1292,1105-1480,6
FBGN0032698,CG10336,1292,1105-1480,6
FBGN0260398,PBP49,1714,1660-1768,3
FBGN0030873,CG15814,1064,1023-1105,7
FBGN0267363,JYALPHA,>4290,>4290,0
FBGN0034396,CG15097,950,948-952,9
FBGN0010551,PHB2,1714,1660-1768,3
FBGN0014023,MRPL47,1714,1660-1768,3
FBGN0030361,CG1492,987,952-1023,8
FBGN0034166,CG6472,556,530-583,16
FBGN0038398,SXE2,202,132-272,22
FBGN0025382,RAB27,950,948-952,9
FBGN0036685,CG6664,1064,1023-1105,7
FBGN0030035,PIG-T,1488,1480-1496,5
FBGN0029785,RPL35,>4290,>4290,0
FBGN0038783,CG4367,886,824-948,10
FBGN0038784,CG4362,91,50-132,23
FBGN0014417,CG13397,950,948-952,9
FBGN0034876,WMD,>4290,>4290,0
FBGN0030960,ATG101,1064,1023-1105,7
FBGN0037578,CG9601,1488,1480-1496,5
FBGN0046698,PP1-Y2,91,50-132,23
FBGN0032006,PVR,987,952-1023,8
FBGN0021944,COPROX,1488,1480-1496,5
FBGN0029588,CG14798,3,0-6,28
FBGN0036210,CG14130,987,952-1023,8
FBGN0036294,CG10654,987,952-1023,8
FBGN0036053,IPLA2-VIA,775,753-797,12
FBGN0260444,NOT10,1488,1480-1496,5
FBGN0029722,CG7024,1714,1660-1768,3
FBGN0028325,PDHA,1714,1660-1768,3
FBGN0034706,CG11275,91,50-132,23
FBGN0259676,DNAPOL-ALPHA60,>4290,>4290,0
FBGN0050077,BLOS1,1488,1480-1496,5
FBGN0051007,CG31007,91,50-132,23
FBGN0061469,UBE3A,950,948-952,9
FBGN0026751,XRCC1,1064,1023-1105,7
FBGN0086348,SE,>4290,>4290,0
FBGN0035907,GSTO1,>4290,>4290,0
FBGN0035904,GSTO3,>4290,>4290,0
FBGN0035906,GSTO2,>4290,>4290,0
FBGN0031310,VPS29,>4290,>4290,0
FBGN0051855,CG31855,950,948-952,9
FBGN0039609,CG14529,22,11-34,26
FBGN0036240,CG6928,987,952-1023,8
FBGN0038354,CG5404,987,952-1023,8
FBGN0038337,CG6125,987,952-1023,8
FBGN0030457,CG12096,1064,1023-1105,7
FBGN0038569,CG7218,1488,1480-1496,5
FBGN0000464,LAR,987,952-1023,8
FBGN0261262,CG42613,886,824-948,10
FBGN0030969,USP39,1488,1480-1496,5
FBGN0036020,CG8336,950,948-952,9
FBGN0043791,PHU,950,948-952,9
FBGN0034710,CG3292,291,272-310,21
FBGN0283480,ALP2,291,272-310,21
FBGN0035620,CG5150,950,948-952,9
FBGN0030661,CG8105,291,272-310,21
FBGN0033423,CG1809,950,948-952,9
FBGN0038845,CG10827,950,948-952,9
FBGN0035619,CG10592,950,948-952,9
FBGN0034712,CG3264,291,272-310,21
FBGN0283479,ALP1,950,948-952,9
FBGN0030545,CG11590,886,824-948,10
FBGN0036847,CNPYB,950,948-952,9
FBGN0036317,CG10948,886,824-948,10
FBGN0031462,CG2964,419,358-480,18
FBGN0035110,THOC7,1064,1023-1105,7
FBGN0038258,CG7362,91,50-132,23
FBGN0038952,CG7069,91,50-132,23
FBGN0038300,MAU2,987,952-1023,8
FBGN0032429,CG5446,672,601-743,14
FBGN0029891,PINK1,950,948-952,9
FBGN0010620,CG10939,987,952-1023,8
FBGN0039650,MESH1,987,952-1023,8
FBGN0261360,CG42637,987,952-1023,8
FBGN0266136,GYC76C,987,952-1023,8
FBGN0052576,CG32576,950,948-952,9
FBGN0010280,TAF4,886,824-948,10
FBGN0017590,KLG,886,824-948,10
FBGN0034723,CG13506,419,358-480,18
FBGN0036136,UFD1-LIKE,>4290,>4290,0
FBGN0261592,RPS6,>4290,>4290,0
FBGN0038454,CG10324,1488,1480-1496,5
FBGN0010417,TAF6,1488,1480-1496,5
FBGN0029713,CG11436,987,952-1023,8
FBGN0023527,CG3071,>4290,>4290,0
FBGN0086613,INO80,1488,1480-1496,5
FBGN0038775,CG17199,987,952-1023,8
FBGN0037057,CG10512,987,952-1023,8
