ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSGALG00000037968,API5,987,952-1023,8
ENSGALG00000041309,ALKBH3,950,948-952,9
ENSGALG00000042103,C5H11ORF96,454,435-473,16
ENSGALG00000006631,TICRR,645,615-676,14
ENSGALG00000008352,CKMT1B,987,952-1023,8
ENSGALG00000008348,PDIA3,1578,1496-1660,4
ENSGALG00000044204,ISG20,950,948-952,9
ENSGALG00000006676,RLBP1,886,824-948,10
ENSGALG00000006689,ABHD2,>4290,>4290,0
ENSGALG00000006702,MFGE8,987,952-1023,8
ENSGALG00000021135,HAPLN3,645,615-676,14
ENSGALG00000006725,ACAN,645,615-676,14
ENSGALG00000008385,PPIP5K1,>4290,>4290,0
ENSGALG00000008425,MAP1A,544,473-615,15
ENSGALG00000001689,SCAMP2,1714,1660-1768,3
ENSGALG00000029296,MPI,1934,1768-2101,2
ENSGALG00000033618,MYO9A,950,948-952,9
ENSGALG00000036288,OAZ2,544,473-615,15
ENSGALG00000002210,PPIB,645,615-676,14
ENSGALG00000001788,ADPGK,680,676-684,13
ENSGALG00000046823,SNX22,645,615-676,14
ENSGALG00000053919,LRRC18,645,615-676,14
ENSGALG00000035202,AP3B2,680,676-684,13
ENSGALG00000002189,SNX1,645,615-676,14
ENSGALG00000035462,IREB2,544,473-615,15
ENSGALG00000003221,WDR61,1578,1496-1660,4
ENSGALG00000001664,PTPN9,544,473-615,15
ENSGALG00000029537,SNUPN,645,615-676,14
ENSGALG00000033110,SNX33,1578,1496-1660,4
ENSGALG00000029980,QARS,645,615-676,14
ENSGALG00000006867,QRICH1,645,615-676,14
ENSGALG00000007332,PRICKLE2,950,948-952,9
ENSGALG00000020745,RHO,645,615-676,14
ENSGALG00000007431,MAGI1,645,615-676,14
ENSGALG00000000545,REN,544,473-615,15
ENSGALG00000033854,CSF1,332,312-352,19
ENSGALG00000000856,EIF2D,>4290,>4290,0
ENSGALG00000047129,,18,0-37,29
ENSGALG00000000452,TNFRSF10B,266,254-280,21
ENSGALG00000047063,,18,0-37,29
ENSGALG00000050837,,18,0-37,29
ENSGALG00000046444,,18,0-37,29
ENSGALG00000033386,,645,615-676,14
ENSGALG00000033647,,18,0-37,29
ENSGALG00000029588,,18,0-37,29
ENSGALG00000004441,,454,435-473,16
ENSGALG00000054310,,44,42-47,27
ENSGALG00000049618,,18,0-37,29
ENSGALG00000051131,,18,0-37,29
ENSGALG00000053649,,63,47-80,26
ENSGALG00000027793,SCN9A,174,111-237,23
ENSGALG00000010943,,174,111-237,23
ENSGALG00000047916,,18,0-37,29
ENSGALG00000017156,DDX10,18,0-37,29
ENSGALG00000004401,WNT11B,987,952-1023,8
ENSGALG00000031996,,18,0-37,29
ENSGALG00000031518,,44,42-47,27
ENSGALG00000047580,,18,0-37,29
ENSGALG00000052983,,18,0-37,29
ENSGALG00000035818,,18,0-37,29
ENSGALG00000053973,,18,0-37,29
ENSGALG00000036042,,18,0-37,29
ENSGALG00000048236,,18,0-37,29
ENSGALG00000054227,,18,0-37,29
ENSGALG00000047545,,18,0-37,29
ENSGALG00000052876,,18,0-37,29
ENSGALG00000031572,,18,0-37,29
ENSGALG00000032606,,63,47-80,26
ENSGALG00000046738,,44,42-47,27
ENSGALG00000047069,,174,111-237,23
ENSGALG00000046694,,174,111-237,23
ENSGALG00000049145,,174,111-237,23
ENSGALG00000048718,,174,111-237,23
ENSGALG00000052634,,174,111-237,23
ENSGALG00000052246,,174,111-237,23
ENSGALG00000050600,,174,111-237,23
ENSGALG00000054921,FK27,63,47-80,26
ENSGALG00000054421,,18,0-37,29
ENSGALG00000054471,,174,111-237,23
ENSGALG00000054192,,18,0-37,29
ENSGALG00000054666,,18,0-37,29
ENSGALG00000054408,,104,98-111,24
ENSGALG00000054643,,174,111-237,23
ENSGALG00000054492,,104,98-111,24
ENSGALG00000054373,,104,98-111,24
ENSGALG00000024112,,63,47-80,26
ENSGALG00000039125,PPY,174,111-237,23
ENSGALG00000034213,TNFRSF1B,174,111-237,23
ENSGALG00000052798,,18,0-37,29
ENSGALG00000003464,,44,42-47,27
ENSGALG00000051417,,18,0-37,29
ENSGALG00000027490,CATHB1,63,47-80,26
ENSGALG00000054021,,44,42-47,27
ENSGALG00000053313,,44,42-47,27
ENSGALG00000052938,,44,42-47,27
ENSGALG00000048251,,18,0-37,29
ENSGALG00000054026,,44,42-47,27
ENSGALG00000025811,,296,280-312,20
ENSGALG00000007171,,424,413-435,17
ENSGALG00000054003,,18,0-37,29
ENSGALG00000045639,,18,0-37,29
ENSGALG00000052638,,18,0-37,29
ENSGALG00000049083,,18,0-37,29
ENSGALG00000047797,,18,0-37,29
ENSGALG00000054778,,18,0-37,29
ENSGALG00000055113,,382,352-413,18
ENSGALG00000054102,,104,98-111,24
ENSGALG00000051781,,104,98-111,24
ENSGALG00000052484,,104,98-111,24
ENSGALG00000053703,,382,352-413,18
ENSGALG00000013430,,174,111-237,23
ENSGALG00000013575,IFI6,266,254-280,21
ENSGALG00000048443,,18,0-37,29
ENSGALG00000008599,,424,413-435,17
ENSGALG00000030724,,18,0-37,29
ENSGALG00000036244,,18,0-37,29
ENSGALG00000033247,,18,0-37,29
ENSGALG00000048885,,18,0-37,29
ENSGALG00000029842,,18,0-37,29
ENSGALG00000032410,CBFA2T3,174,111-237,23
ENSGALG00000046833,,18,0-37,29
ENSGALG00000054424,,18,0-37,29
ENSGALG00000029033,,89,80-98,25
ENSGALG00000039509,,18,0-37,29
ENSGALG00000046632,,174,111-237,23
ENSGALG00000049225,,18,0-37,29
ENSGALG00000055060,,174,111-237,23
ENSGALG00000055004,,18,0-37,29
ENSGALG00000050805,,18,0-37,29
ENSGALG00000049593,,18,0-37,29
ENSGALG00000053455,,18,0-37,29
ENSGALG00000052303,,18,0-37,29
ENSGALG00000051677,,18,0-37,29
ENSGALG00000042023,,18,0-37,29
ENSGALG00000052929,,18,0-37,29
ENSGALG00000054904,,44,42-47,27
ENSGALG00000053146,,18,0-37,29
ENSGALG00000050615,CKAP2L,680,676-684,13
ENSGALG00000015593,EPHA7,544,473-615,15
ENSGALG00000007698,,44,42-47,27
ENSGALG00000002121,PLEKHN1,382,352-413,18
ENSGALG00000026875,,332,312-352,19
ENSGALG00000001835,SCNN1D,424,413-435,17
ENSGALG00000001551,CCNL2,680,676-684,13
ENSGALG00000002207,ATP6V1G3,645,615-676,14
ENSGALG00000053460,,424,413-435,17
ENSGALG00000011855,RHOJ,645,615-676,14
ENSGALG00000046550,,332,312-352,19
ENSGALG00000021126,SLC2A11L1,174,111-237,23
ENSGALG00000052051,COPS9,645,615-676,14
ENSGALG00000054196,,424,413-435,17
ENSGALG00000053121,,424,413-435,17
ENSGALG00000014585,,424,413-435,17
ENSGALG00000049551,,424,413-435,17
ENSGALG00000043603,CCL5,424,413-435,17
ENSGALG00000002086,RASL10B,544,473-615,15
ENSGALG00000012453,EPC2,950,948-952,9
ENSGALG00000028759,LYPD6B,645,615-676,14
ENSGALG00000010208,CAPS2,1578,1496-1660,4
ENSGALG00000002478,MATR3,544,473-615,15
ENSGALG00000025759,TFDP2,1714,1660-1768,3
ENSGALG00000003883,MTMR10,>4290,>4290,0
ENSGALG00000026590,KLF13,886,824-948,10
ENSGALG00000001718,CCNG1,>4290,>4290,0
ENSGALG00000001895,PANK3,987,952-1023,8
ENSGALG00000019489,CHST9,544,473-615,15
ENSGALG00000049450,,332,312-352,19
ENSGALG00000005512,KIAA1671,382,352-413,18
ENSGALG00000005626,TPST2,886,824-948,10
ENSGALG00000013993,VNN1,382,352-413,18
ENSGALG00000048781,,382,352-413,18
ENSGALG00000012040,TAAR2,382,352-413,18
ENSGALG00000013995,TAAR5,454,435-473,16
ENSGALG00000002911,MOXD1,987,952-1023,8
ENSGALG00000028807,AP1AR,544,473-615,15
ENSGALG00000006738,CDK5RAP1,544,473-615,15
ENSGALG00000052056,,454,435-473,16
ENSGALG00000002200,ACSM3,886,824-948,10
ENSGALG00000028197,IQCK,950,948-952,9
ENSGALG00000030546,CLEC19A,680,676-684,13
ENSGALG00000030534,SYT17,645,615-676,14
ENSGALG00000033806,ITPRIPL2,104,98-111,24
ENSGALG00000045168,,332,312-352,19
ENSGALG00000012938,AMN1,680,676-684,13
ENSGALG00000012956,TMTC1,886,824-948,10
ENSGALG00000007752,COPS7B,680,676-684,13
ENSGALG00000037467,NEU2,424,413-435,17
ENSGALG00000015363,HJURP,332,312-352,19
ENSGALG00000004116,TRPM8,424,413-435,17
ENSGALG00000046564,ASB18,454,435-473,16
ENSGALG00000033385,COPS8,424,413-435,17
ENSGALG00000052512,NPS,382,352-413,18
ENSGALG00000010470,TCERG1L,544,473-615,15
ENSGALG00000026733,FFAR4,296,280-312,20
ENSGALG00000028587,TMX4,>4290,>4290,0
ENSGALG00000009016,SLX4IP,544,473-615,15
ENSGALG00000009020,JAG1,645,615-676,14
ENSGALG00000036806,GDF11,382,352-413,18
ENSGALG00000051796,,332,312-352,19
ENSGALG00000014943,FAM169A,645,615-676,14
ENSGALG00000015021,TMEM174,544,473-615,15
ENSGALG00000015020,TMEM171,544,473-615,15
ENSGALG00000015144,ZFAND5,987,952-1023,8
ENSGALG00000046614,S100A13,18,0-37,29
ENSGALG00000014821,THEMIS,645,615-676,14
ENSGALG00000010926,SPP1,332,312-352,19
ENSGALG00000010927,MEPE,63,47-80,26
ENSGALG00000010928,,332,312-352,19
ENSGALG00000048954,DMP1,332,312-352,19
ENSGALG00000010963,,382,352-413,18
ENSGALG00000010979,,382,352-413,18
ENSGALG00000013169,IL20RB,544,473-615,15
ENSGALG00000050112,,680,676-684,13
ENSGALG00000007886,,18,0-37,29
ENSGALG00000035867,ELF5,544,473-615,15
ENSGALG00000040371,,382,352-413,18
ENSGALG00000012140,FSHB,680,676-684,13
ENSGALG00000053788,TNFSF8,332,312-352,19
ENSGALG00000007174,TNFSF15,680,676-684,13
ENSGALG00000005099,ORM1,332,312-352,19
ENSGALG00000053631,KIF12,950,948-952,9
ENSGALG00000005305,ACKR2,544,473-615,15
ENSGALG00000039440,,645,615-676,14
ENSGALG00000053882,,645,615-676,14
ENSGALG00000033698,,645,615-676,14
ENSGALG00000038646,EIF1B,544,473-615,15
ENSGALG00000030200,NFU1,1714,1660-1768,3
ENSGALG00000026401,FAM104A,544,473-615,15
ENSGALG00000039572,PADI1,332,312-352,19
ENSGALG00000035362,,44,42-47,27
ENSGALG00000034030,L3MBTL3,987,952-1023,8
ENSGALG00000054418,,424,413-435,17
ENSGALG00000032409,,424,413-435,17
ENSGALG00000037587,ENPP3,1578,1496-1660,4
ENSGALG00000006167,LRRC8B,544,473-615,15
ENSGALG00000048802,,18,0-37,29
ENSGALG00000034348,ATAD2,1714,1660-1768,3
ENSGALG00000006203,,296,280-312,20
ENSGALG00000006693,,18,0-37,29
ENSGALG00000035081,HTR7L,454,435-473,16
ENSGALG00000053165,,18,0-37,29
ENSGALG00000048246,,245,237-254,22
ENSGALG00000051533,,63,47-80,26
ENSGALG00000047526,,424,413-435,17
ENSGALG00000051203,,424,413-435,17
ENSGALG00000032803,,424,413-435,17
ENSGALG00000037166,,424,413-435,17
ENSGALG00000054732,,424,413-435,17
ENSGALG00000013226,,987,952-1023,8
ENSGALG00000054780,,18,0-37,29
ENSGALG00000014701,RAP1GAP1,645,615-676,14
ENSGALG00000019845,AVBD9,245,237-254,22
ENSGALG00000043506,NMB,18,0-37,29
ENSGALG00000016667,AVBD10,174,111-237,23
ENSGALG00000028895,,424,413-435,17
ENSGALG00000047993,,18,0-37,29
ENSGALG00000053507,,296,280-312,20
ENSGALG00000047719,,544,473-615,15
ENSGALG00000054999,,544,473-615,15
ENSGALG00000054546,,18,0-37,29
ENSGALG00000047355,,18,0-37,29
ENSGALG00000047835,,18,0-37,29
ENSGALG00000049114,,18,0-37,29
ENSGALG00000047875,,18,0-37,29
ENSGALG00000024490,,332,312-352,19
ENSGALG00000054317,,18,0-37,29
ENSGALG00000031262,,18,0-37,29
ENSGALG00000016843,COL4A2,44,42-47,27
ENSGALG00000054539,,332,312-352,19
ENSGALG00000007320,FXYD2,266,254-280,21
ENSGALG00000008835,THAP10,89,80-98,25
ENSGALG00000052628,,245,237-254,22
ENSGALG00000019932,,18,0-37,29
ENSGALG00000053299,KCNC3,44,42-47,27
ENSGALG00000050380,TMPPE,1064,1023-1105,7
ENSGALG00000054412,,63,47-80,26
ENSGALG00000050065,CYSLTR2,454,435-473,16
ENSGALG00000033168,,18,0-37,29
ENSGALG00000048972,,18,0-37,29
ENSGALG00000044298,,18,0-37,29
ENSGALG00000043015,FOXS1,104,98-111,24
ENSGALG00000048007,,174,111-237,23
ENSGALG00000048437,,18,0-37,29
ENSGALG00000051776,,18,0-37,29
ENSGALG00000051302,,18,0-37,29
ENSGALG00000037733,,63,47-80,26
ENSGALG00000011609,,18,0-37,29
ENSGALG00000046731,,44,42-47,27
ENSGALG00000027620,,245,237-254,22
ENSGALG00000048227,,18,0-37,29
ENSGALG00000006239,,424,413-435,17
ENSGALG00000046766,,18,0-37,29
ENSGALG00000005775,,18,0-37,29
ENSGALG00000040890,KCNE5,382,352-413,18
ENSGALG00000003378,,18,0-37,29
ENSGALG00000048899,,18,0-37,29
ENSGALG00000004509,,18,0-37,29
ENSGALG00000033626,,18,0-37,29
ENSGALG00000034761,,18,0-37,29
ENSGALG00000046409,,104,98-111,24
ENSGALG00000049870,,18,0-37,29
ENSGALG00000052731,,18,0-37,29
ENSGALG00000038532,,39,37-42,28
ENSGALG00000043872,,174,111-237,23
ENSGALG00000009654,,18,0-37,29
ENSGALG00000013268,,680,676-684,13
ENSGALG00000054991,,18,0-37,29
ENSGALG00000049414,CYP2C23A,382,352-413,18
ENSGALG00000005795,CYP2C23B,382,352-413,18
ENSGALG00000003162,,296,280-312,20
ENSGALG00000049178,,18,0-37,29
ENSGALG00000049397,,18,0-37,29
ENSGALG00000049376,,18,0-37,29
ENSGALG00000046840,,18,0-37,29
ENSGALG00000054945,,18,0-37,29
ENSGALG00000050251,,18,0-37,29
ENSGALG00000047511,,18,0-37,29
ENSGALG00000054281,,18,0-37,29
ENSGALG00000036831,,18,0-37,29
ENSGALG00000048530,,18,0-37,29
ENSGALG00000037112,,89,80-98,25
ENSGALG00000051077,,18,0-37,29
ENSGALG00000030007,,18,0-37,29
ENSGALG00000048238,,18,0-37,29
ENSGALG00000031863,,18,0-37,29
ENSGALG00000052028,,104,98-111,24
ENSGALG00000005599,,266,254-280,21
ENSGALG00000009409,,18,0-37,29
ENSGALG00000052768,LDLR,18,0-37,29
ENSGALG00000053449,,18,0-37,29
ENSGALG00000009458,,296,280-312,20
ENSGALG00000049559,,18,0-37,29
ENSGALG00000044466,,18,0-37,29
ENSGALG00000048446,,18,0-37,29
ENSGALG00000051660,,18,0-37,29
ENSGALG00000054096,,44,42-47,27
ENSGALG00000000604,,18,0-37,29
ENSGALG00000035996,COX6C,296,280-312,20
ENSGALG00000034349,,382,352-413,18
ENSGALG00000041858,,18,0-37,29
ENSGALG00000036846,,382,352-413,18
ENSGALG00000027219,,296,280-312,20
ENSGALG00000054531,,89,80-98,25
ENSGALG00000019355,CPSF6,296,280-312,20
ENSGALG00000025996,,680,676-684,13
ENSGALG00000051706,,44,42-47,27
ENSGALG00000038396,,544,473-615,15
ENSGALG00000053794,,544,473-615,15
ENSGALG00000009392,TLR5,424,413-435,17
ENSGALG00000050372,SYCN,454,435-473,16
ENSGALG00000031296,,296,280-312,20
ENSGALG00000012416,,382,352-413,18
ENSGALG00000012307,GALR3,382,352-413,18
ENSGALG00000021225,CDCA9,382,352-413,18
ENSGALG00000000802,DHODH,266,254-280,21
ENSGALG00000013039,BID,296,280-312,20
ENSGALG00000031331,PKIG,89,80-98,25
ENSGALG00000010657,,245,237-254,22
ENSGALG00000044224,,296,280-312,20
ENSGALG00000023725,IER5,544,473-615,15
ENSGALG00000043245,,987,952-1023,8
ENSGALG00000047637,C21ORF58,645,615-676,14
ENSGALG00000021171,,645,615-676,14
ENSGALG00000049686,,44,42-47,27
ENSGALG00000015183,,382,352-413,18
ENSGALG00000044849,,18,0-37,29
ENSGALG00000022702,CHRNA10,296,280-312,20
ENSGALG00000017336,,1714,1660-1768,3
ENSGALG00000051143,,18,0-37,29
ENSGALG00000006708,,18,0-37,29
ENSGALG00000031735,CD5,296,280-312,20
ENSGALG00000039242,PGA5,382,352-413,18
ENSGALG00000053515,,18,0-37,29
ENSGALG00000039504,,18,0-37,29
ENSGALG00000050785,,18,0-37,29
ENSGALG00000052808,,18,0-37,29
ENSGALG00000047202,,18,0-37,29
ENSGALG00000048562,,18,0-37,29
ENSGALG00000045823,,18,0-37,29
ENSGALG00000053052,,18,0-37,29
ENSGALG00000051974,,18,0-37,29
ENSGALG00000049120,,18,0-37,29
ENSGALG00000046502,,18,0-37,29
ENSGALG00000029868,,18,0-37,29
ENSGALG00000055001,,18,0-37,29
ENSGALG00000054298,,18,0-37,29
ENSGALG00000046865,,18,0-37,29
ENSGALG00000051661,,18,0-37,29
ENSGALG00000033729,,18,0-37,29
ENSGALG00000052568,,18,0-37,29
ENSGALG00000050408,,18,0-37,29
ENSGALG00000048863,,18,0-37,29
ENSGALG00000046785,,18,0-37,29
ENSGALG00000049682,CHIR-B2,18,0-37,29
ENSGALG00000047648,,18,0-37,29
ENSGALG00000050824,,18,0-37,29
ENSGALG00000037731,,18,0-37,29
ENSGALG00000048941,,18,0-37,29
ENSGALG00000052105,,18,0-37,29
ENSGALG00000053566,,18,0-37,29
ENSGALG00000030636,,18,0-37,29
ENSGALG00000047438,,18,0-37,29
ENSGALG00000047508,,63,47-80,26
ENSGALG00000051622,,18,0-37,29
ENSGALG00000053042,,18,0-37,29
ENSGALG00000049317,,18,0-37,29
ENSGALG00000053626,,18,0-37,29
ENSGALG00000032887,CHIR-B3,18,0-37,29
ENSGALG00000047838,,18,0-37,29
ENSGALG00000049660,,18,0-37,29
ENSGALG00000052585,,18,0-37,29
ENSGALG00000052621,,18,0-37,29
ENSGALG00000054195,,18,0-37,29
ENSGALG00000054615,,18,0-37,29
ENSGALG00000054321,,18,0-37,29
ENSGALG00000050820,,18,0-37,29
ENSGALG00000048126,,18,0-37,29
ENSGALG00000038256,,18,0-37,29
ENSGALG00000050467,,18,0-37,29
ENSGALG00000044662,,18,0-37,29
ENSGALG00000045090,,18,0-37,29
ENSGALG00000051284,,18,0-37,29
ENSGALG00000052814,,18,0-37,29
ENSGALG00000050967,CHIR-AB1,18,0-37,29
ENSGALG00000052357,,18,0-37,29
ENSGALG00000048767,,18,0-37,29
ENSGALG00000050179,,18,0-37,29
ENSGALG00000034411,,18,0-37,29
ENSGALG00000050638,,18,0-37,29
ENSGALG00000047192,,18,0-37,29
ENSGALG00000048818,,18,0-37,29
ENSGALG00000054391,,18,0-37,29
ENSGALG00000053277,,18,0-37,29
ENSGALG00000044801,CHIR-B5,18,0-37,29
ENSGALG00000046106,,18,0-37,29
ENSGALG00000050595,,18,0-37,29
ENSGALG00000053381,,18,0-37,29
ENSGALG00000045510,,680,676-684,13
ENSGALG00000009069,CAPN14,1714,1660-1768,3
ENSGALG00000043290,,645,615-676,14
ENSGALG00000049318,,645,615-676,14
ENSGALG00000026359,SERTAD4,645,615-676,14
ENSGALG00000009884,SYT14,544,473-615,15
ENSGALG00000008317,SDSL,454,435-473,16
ENSGALG00000003265,PTP4A2,1714,1660-1768,3
ENSGALG00000054289,GJB5,645,615-676,14
ENSGALG00000003405,BSDC1,645,615-676,14
ENSGALG00000003567,FNDC5,645,615-676,14
ENSGALG00000048098,,18,0-37,29
ENSGALG00000001051,LDLRAP1,680,676-684,13
ENSGALG00000001067,TMEM57,987,952-1023,8
ENSGALG00000040279,RHCE,680,676-684,13
ENSGALG00000043733,TMEM50A,645,615-676,14
ENSGALG00000013639,SYF2,1578,1496-1660,4
ENSGALG00000043372,RUNX3,987,952-1023,8
ENSGALG00000001262,CLIC4,>4290,>4290,0
ENSGALG00000001283,SRRM1,1714,1660-1768,3
ENSGALG00000003313,,>4290,>4290,0
ENSGALG00000003301,FAM167B,680,676-684,13
ENSGALG00000016661,BLK,544,473-615,15
ENSGALG00000003297,HDAC1,680,676-684,13
ENSGALG00000003800,PABPC4,645,615-676,14
ENSGALG00000013383,PPIE,645,615-676,14
ENSGALG00000004057,HMGCL,>4290,>4290,0
ENSGALG00000038896,,544,473-615,15
ENSGALG00000003420,ZBTB8A,544,473-615,15
ENSGALG00000004047,GALE,1934,1768-2101,2
ENSGALG00000032964,,544,473-615,15
ENSGALG00000044730,,544,473-615,15
ENSGALG00000008386,KIZ,680,676-684,13
ENSGALG00000035835,NKX2-4,810,797-824,11
ENSGALG00000036869,NKX2-2,680,676-684,13
ENSGALG00000039040,PAX1,886,824-948,10
ENSGALG00000030889,FOXA2,680,676-684,13
ENSGALG00000010612,PRKD3,645,615-676,14
ENSGALG00000007986,MOCS3,>4290,>4290,0
ENSGALG00000032440,QPCT,1488,1480-1496,5
ENSGALG00000027159,,680,676-684,13
ENSGALG00000013635,SCAF8,987,952-1023,8
ENSGALG00000036005,TIAM2,645,615-676,14
ENSGALG00000013647,TFB1M,1064,1023-1105,7
ENSGALG00000047280,CLDN20,544,473-615,15
ENSGALG00000039001,FILIP1,680,676-684,13
ENSGALG00000015904,TMEM30A,645,615-676,14
ENSGALG00000015908,COL12A1,645,615-676,14
ENSGALG00000015910,CD109,950,948-952,9
ENSGALG00000031021,ERICH1,544,473-615,15
ENSGALG00000039606,CLN8,18,0-37,29
ENSGALG00000016350,ARHGEF10,886,824-948,10
ENSGALG00000022887,KBTBD11,645,615-676,14
ENSGALG00000013683,ARID1B,950,948-952,9
ENSGALG00000013695,ZDHHC14,1714,1660-1768,3
ENSGALG00000014371,LGALS8,810,797-824,11
ENSGALG00000015338,QRSL1,>4290,>4290,0
ENSGALG00000008757,CNRIP1,645,615-676,14
ENSGALG00000023648,PPP3R1,1714,1660-1768,3
ENSGALG00000009093,PNO1,>4290,>4290,0
ENSGALG00000008760,WDR92,>4290,>4290,0
ENSGALG00000008765,C1D,987,952-1023,8
ENSGALG00000027922,ETAA1,544,473-615,15
ENSGALG00000041626,MEIS1,950,948-952,9
ENSGALG00000008778,SPRED2,950,948-952,9
ENSGALG00000008779,ACTR2,1578,1496-1660,4
ENSGALG00000008828,AFTPH,680,676-684,13
ENSGALG00000027096,LGALSL,810,797-824,11
ENSGALG00000008837,PELI3,987,952-1023,8
ENSGALG00000008855,UGP2,>4290,>4290,0
ENSGALG00000008858,MDH1,>4290,>4290,0
ENSGALG00000008866,WDPCP,987,952-1023,8
ENSGALG00000028817,OTX1,454,435-473,16
ENSGALG00000040348,EHBP1,680,676-684,13
ENSGALG00000008930,B3GNT2,645,615-676,14
ENSGALG00000008810,FAM161A,645,615-676,14
ENSGALG00000005132,CIAO2B,>4290,>4290,0
ENSGALG00000036441,WIPF1,680,676-684,13
ENSGALG00000006649,TMEM41A,544,473-615,15
ENSGALG00000005266,BEAN1,544,473-615,15
ENSGALG00000009264,MTX2,645,615-676,14
ENSGALG00000022622,HOXA4,886,824-948,10
ENSGALG00000039985,CDH11,645,615-676,14
ENSGALG00000009195,MCM8,1934,1768-2101,2
ENSGALG00000009214,CRLS1,1714,1660-1768,3
ENSGALG00000008875,PLCB1,1714,1660-1768,3
ENSGALG00000016704,CDC5L,1714,1660-1768,3
ENSGALG00000016705,SUPT3H,645,615-676,14
ENSGALG00000014970,FSTL1,680,676-684,13
ENSGALG00000008659,HACD1,>4290,>4290,0
ENSGALG00000047488,,1934,1768-2101,2
ENSGALG00000014897,,1934,1768-2101,2
ENSGALG00000014799,METTL4,987,952-1023,8
ENSGALG00000014811,SMCHD1,680,676-684,13
ENSGALG00000014854,MYL12A,645,615-676,14
ENSGALG00000038635,,645,615-676,14
ENSGALG00000033521,FASTKD3,544,473-615,15
ENSGALG00000040421,LYPLA1,>4290,>4290,0
ENSGALG00000041086,MRPL15,>4290,>4290,0
ENSGALG00000032994,SOX17,1714,1660-1768,3
ENSGALG00000049254,,>4290,>4290,0
ENSGALG00000001824,,>4290,>4290,0
ENSGALG00000054926,,>4290,>4290,0
ENSGALG00000021451,,>4290,>4290,0
ENSGALG00000036556,MORC4,544,473-615,15
ENSGALG00000054080,RIPPLY3,18,0-37,29
ENSGALG00000002632,CALCRL,645,615-676,14
ENSGALG00000002594,TFPI,987,952-1023,8
ENSGALG00000038152,ABCC6,424,413-435,17
ENSGALG00000043816,,18,0-37,29
ENSGALG00000024379,,44,42-47,27
ENSGALG00000008498,MALRD1,544,473-615,15
ENSGALG00000028341,,266,254-280,21
ENSGALG00000024332,CDC34,382,352-413,18
ENSGALG00000015001,LAMA4,544,473-615,15
ENSGALG00000008411,GHRL,332,312-352,19
ENSGALG00000008407,IRAK2,424,413-435,17
ENSGALG00000007590,MTMR8,680,676-684,13
ENSGALG00000035476,,645,615-676,14
ENSGALG00000026299,,332,312-352,19
ENSGALG00000005434,CER1,544,473-615,15
ENSGALG00000015103,CCDC171,645,615-676,14
ENSGALG00000048926,WAS,44,42-47,27
ENSGALG00000035007,USP35,>4290,>4290,0
ENSGALG00000017268,KCTD21,886,824-948,10
ENSGALG00000014643,,645,615-676,14
ENSGALG00000052889,,18,0-37,29
ENSGALG00000024122,TNFRSF13B,332,312-352,19
ENSGALG00000002431,,544,473-615,15
ENSGALG00000011690,CLBA1,382,352-413,18
ENSGALG00000027492,TEDC1,454,435-473,16
ENSGALG00000010579,STON2,>4290,>4290,0
ENSGALG00000030932,NKX2-3,382,352-413,18
ENSGALG00000049907,,174,111-237,23
ENSGALG00000007820,BTRC,1714,1660-1768,3
ENSGALG00000041124,NOLC1,454,435-473,16
ENSGALG00000025772,ELOVL3,332,312-352,19
ENSGALG00000005653,NFKB2,424,413-435,17
ENSGALG00000008270,CALHM2,680,676-684,13
ENSGALG00000029617,COL17A1,424,413-435,17
ENSGALG00000008417,CFAP58,987,952-1023,8
ENSGALG00000021136,VPREB3,382,352-413,18
ENSGALG00000002048,GPRIN2,544,473-615,15
ENSGALG00000005923,NPY4R,544,473-615,15
ENSGALG00000053112,,645,615-676,14
ENSGALG00000052488,TMEM186,645,615-676,14
ENSGALG00000039005,TMEM114,544,473-615,15
ENSGALG00000040266,GLI3,382,352-413,18
ENSGALG00000004212,ADAM10,1292,1105-1480,6
ENSGALG00000004204,MINDY2,544,473-615,15
ENSGALG00000004192,SLTM,645,615-676,14
ENSGALG00000004103,FAM81A,680,676-684,13
ENSGALG00000030087,ACTL6B,44,42-47,27
ENSGALG00000033001,ATP5J2,382,352-413,18
ENSGALG00000036504,C14ORF39,89,80-98,25
ENSGALG00000000158,DMA,382,352-413,18
ENSGALG00000000162,DMB1,382,352-413,18
ENSGALG00000038393,DMB2,382,352-413,18
ENSGALG00000029381,,>4290,>4290,0
ENSGALG00000004286,COL13A1,382,352-413,18
ENSGALG00000005299,ANXA7,645,615-676,14
ENSGALG00000005243,PPP3CB,>4290,>4290,0
ENSGALG00000001304,,544,473-615,15
ENSGALG00000022976,,332,312-352,19
ENSGALG00000048035,GCNT2,680,676-684,13
ENSGALG00000050083,SYCP2L,680,676-684,13
ENSGALG00000012748,ELOVL2,1934,1768-2101,2
ENSGALG00000002985,UTP18,544,473-615,15
ENSGALG00000007367,WFIKKN2,987,952-1023,8
ENSGALG00000007673,LRRC59,680,676-684,13
ENSGALG00000031205,GNGT2,886,824-948,10
ENSGALG00000041204,IGF2BP1,332,312-352,19
ENSGALG00000001299,GIP,382,352-413,18
ENSGALG00000037619,HOXB6,544,473-615,15
ENSGALG00000046413,PRR15L,544,473-615,15
ENSGALG00000046384,,680,676-684,13
ENSGALG00000034474,CRISP3,382,352-413,18
